x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
4.911448026689241e-106,4.8068290244108246e-104,4.333830471338288e-105,3.3002808498321625e-104,7.060818322105139e-104,2.245,4.080595087853698e-104,1.7236674513279053e-104,7.084789717055578e-104,7.138828055444356e-104,1.2243847686281112e-104,4.780050920998917e-104,2.0552470639360986e-103,1.7175858924671174e-105,3.6955052600475227e-104,8.731586892965365e-104,1.2801248452049367e-104,9.718442985857074e-105,3.162726985651911e-103,2.8244384815290186e-104,1.0077347529164404e-104,3.23034317894485e-105,1.5698391266949697e-103,5.616656627021268e-104,5.166533189033274e-104,1.31983248976143e-103,1.4544152338270568e-103,2.245,1.5782084857131418e-103,1.5020751873063053e-103,5.233614543205313e-104,2.219781490604578e-103,5.017807012016662e-104,4.709348115369239e-104,7.227672675974368e-104,3.7201998299776823e-22,2.125854441384204e-104,2.2274631213081577e-104,2.8900292014366896e-104,8.594483227396387e-104,1.6812936139821297e-103,8.63624708380562e-104,3.8683406398031284e-104,5.89170810778625e-104,1.1226367520640138e-103,7.812778766576656e-104,9.28336091420779e-104,6.086971476054344e-104,1.5025585042459797e-104,2.245
3.9614828847673566e-104,4.6233757329828556e-104,6.544208820420368e-104,1.155900913466362e-103,1.3227049317019527e-105,4.5056383603907726e-104,7.51236984493826e-104,1.6165061422555444e-104,4.2392921245876005e-104,9.635695978150074e-104,1.256113022160459e-103,4.3458560023472737e-17,1.9258631944906543e-103,2.34,4.334597616790357e-105,8.826665354411306e-104,6.769256444912854e-104,2.2077149035465418e-103,1.6288025088819873e-103,1.488390241896758e-103,9.949162085830455e-104,2.1593731091427863e-104,1.3344867465949604e-103,3.7318488473825e-104,1.398832882469039e-104,2.750998557935575e-105,1.4520434105304353e-103,8.163399156871646e-104,7.812930986274695e-104,1.9028709646586845e-103,5.795721626131512e-104,3.2428923357443584e-103,9.579317293192845e-104,4.8197724801455523e-104,9.491172315708393e-105,5.215619158107735e-104,1.1262164349598308e-103,1.0971575895933736e-103,1.4886587276961368e-104,1.7441354850045106e-104,4.6215190279658604e-104,1.452427085412473e-103,6.215307645615851e-104,4.9621586665950866e-104,2.34,1.1292093200639217e-103,7.648542577757343e-104,1.884549713641895e-103,3.8663778314257053e-104,3.127877372624281e-104
1.524553166093159e-103,9.551165306050581e-105,5.83211646204343e-104,4.2713217934029995e-104,1.6521394325386837e-104,6.44112238409194e-104,2.435,1.4607065029776026e-104,9.469396852600617e-104,1.4852345073343627e-103,4.542905569778777e-104,2.435,1.0541506522824054e-103,5.903304549297312e-104,1.1589403507163032e-103,2.435,2.435,2.871109457017964e-104,2.435,1.498761011770044e-103,1.4311028219209336e-104,1.590709556600671e-103,3.486244197454078e-104,1.3883513377067455e-105,1.7634892932387531e-103,1.9073832008383085e-103,1.9760471137176163e-104,1.4179558313360942e-103,1.4092098821117855e-103,6.615234365503205e-104,4.5357073146356604e-104,2.2075828092442854e-103,2.3028817930807475e-104,3.527157647030389e-104,4.9792086441069295e-104,8.810403898552247e-104,4.753416625095624e-104,7.592487293407624e-104,2.989632162077532e-104,1.3609039703623498e-103,1.0353865026383712e-103,5.122039772666202e-104,1.023894946855317e-105,2.632090978052342e-105,2.3312303861882148e-104,1.5200351240825005e-105,2.1573784243240125e-103,4.474776175341901e-104,4.264741045659888e-104,7.730776235339474e-104
1.829492721410854e-105,6.407750488342226e-104,7.613826993462772e-104,2.6752799096247713e-104,2.2709608420429046e-104,2.1403223999012937e-104,2.5300000000000002,1.092652545823618e-103,6.83463544429288e-104,2.5300000000000002,2.5300000000000002,2.5300000000000002,2.50071694378695e-104,2.5300000000000002,2.5300000000000002,2.5300000000000002,8.248272515785924e-104,2.5300000000000002,1.0300916897976445e-103,3.6710553127072825e-104,2.5300000000000002,2.755540069730766e-104,9.968464370769912e-104,1.1701674227001878e-103,9.375226712666604e-104,1.330496707689748e-103,5.3177337171878354e-104,7.20977374185075e-104,1.091744653061504e-103,1.9194580924982543e-104,4.666987202307228e-104,2.5300000000000002,3.0247462845196283e-104,1.177937007651911e-103,1.3118217730051378e-103,6.459811682186485e-104,6.818171713446684e-104,7.569086719876532e-104,1.21118042225492e-104,1.1751238472479828e-103,2.5300000000000002,8.47561725756628e-105,6.114229498242798e-104,1.4537180703230426e-103,1.4435450368329028e-103,5.085558244969609e-104,1.0141667520046919e-103,1.1733591517655352e-103,1.2693312854611412e-103,5.605856189859427e-104
7.150867360080317e-104,1.5908185318474993e-104,4.093510442176832e-104,3.619445618674894e-105,3.935340207376479e-104,5.881678112578395e-104,2.625,2.625,5.583463938616656e-104,2.625,2.625,5.234853818150034e-104,2.625,2.625,2.625,2.625,2.625,2.625,2.625,2.625,6.846143359794414e-104,2.8478717869088006e-104,1.586222941200262e-103,2.639176763886065e-103,1.4045340481337581e-103,2.395220314703237e-103,9.64731178984114e-104,3.319185131232419e-104,5.369697145085352e-104,6.616156659646873e-104,9.967038864701628e-104,9.363833923653655e-104,2.625,1.1544084412498723e-104,6.139296955383464e-104,5.3309714493756524e-104,3.9583524761274795e-104,2.361172713874276e-103,9.265765644036563e-104,3.2316378433278847e-104,1.661996611171043e-103,5.599558311374865e-104,2.53605920084196e-104,4.817512730067976e-106,3.872780155517032e-104,8.615559182174873e-104,1.7263362234499694e-104,6.907103470268118e-104,4.5348559599238774e-104,1.3145193328552295e-103
1.5290091172220026e-105,2.362456045077576e-104,5.129506167178351e-104,3.00633152075345e-104,1.0859986466964289e-103,1.2579617658711894e-103,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72,1.0067399241133805e-103,2.72,2.72,2.72,2.72,1.0572546740596442e-103,7.447373892839943e-104,1.258401296300313e-103,5.064305367805979e-104,5.669055920389665e-104,1.4017032727209701e-103,7.56104325386639e-104,6.827422868272879e-104,3.2338041264418025e-103,1.4362113058128174e-103,1.0081370266951387e-103,2.72,2.72,2.72,2.72,3.04378348192416e-103,2.72,1.2156590622469303e-103,5.415314466331875e-104,2.72,7.323461712640662e-104,1.215427450570646e-104,6.318942113297044e-104,4.240650415088348e-104,7.507065205674564e-104,1.1414177903825102e-104,5.2826511391982936e-104,1.0997330897410891e-103,4.74658820321981e-104,1.628591970009983e-103
2.815,8.731518801312648e-104,6.336018100937145e-104,1.6714263094834324e-104,5.1653413232934674e-104,2.815,4.980565648889306e-105,1.1273337293888604e-104,2.815,2.815,2.815,2.815,2.751419834017637e-104,2.815,1.0046740529742597e-103,2.815,2.815,5.707346205376438e-104,2.815,2.815,2.815,1.0577082354354521e-103,8.685202115692648e-104,8.563488303141768e-104,7.723469736181916e-104,5.837656061750145e-104,2.815,2.815,6.585457290557586e-104,1.760958078864077e-103,1.3884923004502634e-104,5.847725790262187e-104,2.815,2.815,1.6601547364722e-104,1.8416943090378325e-103,4.104552825202531e-104,4.8880028646461283e-104,1.5685885744029137e-104,2.90098487973777e-104,9.263812162062439e-104,2.5907943189961585e-103,3.7967585013926007e-104,7.320864361696331e-104,4.787572399811447e-104,2.815,6.77567270405485e-104,1.767517109114703e-103,1.078826907671603e-103,1.819436276826957e-104
2.91,3.343896458980281e-104,1.3856368505627882e-103,2.91,1.0949594480153144e-104,6.9417631898035e-104,2.91,2.2985614056166064e-104,5.1625344235723233e-104,1.1881073782493228e-104,3.1859715193687e-104,5.89390576801564e-103,2.91,2.91,1.486216769386523e-103,2.91,2.747829931847481e-21,2.91,2.91,2.91,2.91,1.258841691099912e-103,1.120343972022053e-103,1.130874525019756e-103,1.1695412222705972e-103,2.91,2.0795267054285746e-103,1.4343872496166735e-104,9.691661154718525e-104,4.003032801961724e-104,2.91,5.3391712238328846e-104,2.291231088213405e-107,1.29205254469558e-104,1.6186995726870312e-103,5.488454714732174e-104,4.256477193250703e-104,2.8791746458032455e-13,1.6281782128030433e-104,1.1592908788679992e-103,4.472780118157293e-104,2.0240854642605992e-104,5.79204221559881e-104,7.59230211899069e-105,9.596281867249726e-105,9.744466048986979e-104,2.0106515926523896e-103,2.719665690287005e-103,1.5323697858700404e-103,2.0579558419208186e-104
8.134688736141377e-104,3.669659552796513e-104,7.156595870118689e-104,1.2772084068066545e-103,5.790806570228282e-104,1.3570070368996088e-103,3.005,1.1575594963858206e-103,1.052917773610168e-103,3.005,3.005,1.1773297409581972e-103,3.005,3.005,3.005,1.8947325970239614e-104,3.005,3.005,3.005,3.005,4.2985208408946577e-104,7.15645761404241e-104,1.3056154265461053e-103,1.11876079740017e-103,9.648318939426839e-104,3.005,1.2509278222938699e-103,7.010723835557206e-104,3.005,1.190423603434352e-103,7.627066037340673e-104,8.488435594354443e-105,3.5376243806378957e-104,1.2458041864572953e-103,3.005,1.6722260392794432e-103,3.005,1.6356943968245496e-103,4.248028894261864e-104,3.8129051650995155e-105,8.194264860936938e-104,1.0475448309145398e-104,1.601444029254267e-106,4.2781908620997478e-106,4.480762061709298e-105,1.023322525135525e-103,1.652814861005784e-103,4.7504579961690436e-104,8.292582042985177e-104,8.663084835499708e-104
3.1,1.5504719661242055e-103,8.39102237678061e-104,4.417554541209566e-104,1.3268308926312245e-103,1.266090984551957e-103,1.4003571681407542e-103,3.2205576017179402e-103,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,1.8149765583280844e-103,3.938950222941955e-104,3.702026288959926e-104,6.341185136529202e-104,2.7685521152537836e-103,3.1,9.783945601789413e-104,1.5437527498423135e-103,5.788044319179944e-104,3.1,3.0406950385257735e-104,4.790471176597349e-104,6.452865687438858e-104,4.126734368565894e-105,8.055678899658114e-105,2.651190486948314e-104,5.958020332661082e-104,7.138499432715193e-104,2.2568837213765463e-104,8.408266513483317e-104,1.8763233811730553e-103,1.328751729714088e-103,1.4364520371899022e-103,4.227536063477015e-104,6.105511066934083e-104,1.4608992797341052e-103,1.9872246650590427e-103,3.1,6.231288281109628e-104,2.917530305787452e-104
3.305465728949542e-104,8.963661048894331e-104,1.753082265483103e-104,5.224264737948274e-104,3.195,3.195,3.195,3.195,3.195,3.195,3.195,3.195,1.113299710181229e-103,6.593254179580176e-104,3.195,1.2196327101109874e-103,1.2013634400418376e-103,3.195,3.195,3.195,4.1752278222279435e-104,3.91192378599183e-104,9.93372316658744e-104,1.475130050996732e-103,9.218867877731544e-104,7.605782895004148e-104,2.2167308478684488e-103,9.68463175918307e-104,2.3493371112596805e-104,4.4272081915316874e-45,1.2538809462486585e-22,2.810449221978839e-103,3.195,3.195,3.195,1.1180299643427064e-103,4.4608189814479305e-104,7.538118561062692e-105,7.105803540336666e-104,7.075867568585965e-104,8.443306827777092e-105,2.064938066201474e-103,1.3371102388555293e-103,1.204108820313321e-103,1.7982983418294618e-103,6.568591520498824e-104,1.1874802094460125e-104,3.8848070605683967e-104,8.450678851189178e-104,8.662935795726283e-104
9.290136715691574e-105,7.992624346275209e-104,4.334559743201391e-104,7.587749974885186e-105,3.29,3.29,1.3462773396871065e-103,5.050077848360591e-104,3.29,3.29,3.29,3.29,3.29,2.3374572099105594e-103,3.29,3.29,3.29,1.321558710100359e-105,3.29,3.29,1.4014247368023981e-103,1.3702310434636913e-103,6.529628248923841e-104,5.547493727300205e-104,2.5614347483666166e-104,3.29,2.3725937913392766e-104,9.936590742185865e-104,1.4992687447448058e-104,1.4455935911347476e-104,2.4034233381215896e-104,2.1248089109208867e-104,2.416416746113005e-105,1.0036656649245293e-103,5.593201010484696e-105,3.29,1.2651638606965772e-104,1.0460294241615449e-103,1.6085530333361133e-104,1.0253835545512443e-103,3.29,2.6272537611208337e-104,3.242666056800967e-104,5.731746256914417e-104,9.351155694693329e-104,1.920865655134477e-104,1.195246068533329e-103,2.8853575111746416e-103,1.4713735268734054e-103,5.372599109554396e-104
1.1731964544813699e-103,8.971711834447888e-104,1.3803082793439758e-103,3.3850000000000002,3.3850000000000002,9.30793606892344e-104,3.3850000000000002,3.3850000000000002,3.3850000000000002,1.017117517537616e-104,3.3850000000000002,2.5595932603708762e-104,1.9507498959801804e-103,3.3850000000000002,3.3850000000000002,1.3703802233856718e-103,3.3850000000000002,3.3850000000000002,3.3850000000000002,3.3850000000000002,6.982676366840513e-104,2.2398076860547002e-104,3.3850000000000002,1.0036263017544898e-103,5.596560955863693e-104,3.5288700605348777e-104,1.10339230382665e-106,1.484466494770359e-10,6.769911262474044e-104,9.222194908187922e-104,3.3850000000000002,3.3850000000000002,8.113997289220282e-104,3.3850000000000002,7.823898215561087e-104,3.3850000000000002,2.32291877442191e-105,9.860684596718552e-104,6.514300417904879e-104,2.811840578229235e-36,3.594498389266138e-104,1.3626873986274996e-103,2.9680166979617663e-103,1.2379043409833207e-103,2.2792426585240606e-104,2.1694470754403776e-103,1.3497763969187046e-103,5.1552785395342294e-104,1.162167508438682e-103,4.0092987534940876e-104
1.6253447432896875e-103,8.443152744537863e-104,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,1.2830660392933047e-104,3.48,9.918244840856088e-104,3.48,5.718447545687844e-105,1.3681972122682878e-103,1.2821729363949292e-103,5.941251195738793e-104,3.48,3.48,2.222425575661878e-104,1.0852840256078707e-104,3.48,1.7659132586473372e-103,3.48,3.48,3.48,6.374477422596446e-104,6.657174086863699e-104,3.7042985268415815e-104,3.1166381515356855e-104,5.3411893650026085e-104,1.7504067905459263e-104,2.479425684952426e-104,6.794172416017494e-104,1.299913151583029e-103,7.787694336746617e-104,8.467773242473234e-104,3.3047864761553454e-104,3.48
7.914901196533228e-105,1.9147160915959937e-104,8.107905268835518e-104,3.575,3.575,3.575,3.575,3.575,3.575,3.575,3.575,2.925732093959032e-104,6.948569735056657e-104,1.6313237071833209e-103,3.575,3.575,3.575,3.575,3.575,6.805949077053444e-104,2.4901140178468087e-104,3.575,7.733216822813223e-104,1.1339666844685326e-103,3.575,3.575,1.5130579434760737e-105,3.575,3.575,3.575,4.225871122379217e-104,3.575,6.014389889366114e-104,3.575,1.37831557095463e-103,3.575,3.575,3.575,1.1016670915521582e-103,2.1266282654952054e-104,1.4240744212777234e-103,1.0651883326844436e-103,1.9721489734977185e-104,1.2822710801677746e-103,4.1192328911132824e-104,3.575,1.5903924434028994e-103,8.872330566323604e-104,1.261216590561225e-103,2.0032880678559806e-103
4.850594174045868e-104,8.16211273722307e-104,8.139965566031452e-104,3.67,3.67,3.67,3.67,3.67,3.67,3.67,1.06597404870574e-103,3.67,3.67,3.67,3.67,5.996365959588641e-104,3.67,3.67,3.67,3.67,3.67,8.192241168239791e-104,2.1287686099181736e-104,3.67,3.67,1.6257695799247688e-103,3.67,3.67,4.25884400340649e-104,8.507509404764676e-104,3.67,3.67,3.67,3.67,1.0029361782837271e-103,3.67,7.241660707641082e-104,3.67,7.31074946739068e-104,5.984939200392338e-104,2.4008280357423434e-113,1.3418542757370608e-104,8.658692193890815e-104,8.220717860005236e-104,1.802063161593341e-103,5.682098859155244e-105,5.03087784764418e-105,3.67,6.339723943237361e-104,1.7261432646763656e-103
1.1547278439042616e-103,1.9902666606666643e-57,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,3.765,1.0828123582315339e-103,9.797144024383548e-104,7.008545628097143e-104,7.273243623925164e-104,1.3907230612142064e-103,3.765,3.765,3.765,3.765,3.765,1.6761552871273311e-103,3.765,3.765,3.765,3.765,2.0579897374994092e-104,1.29469729359966e-103,1.5063228971208382e-103,1.1128920597712875e-103,7.702214937323964e-104,5.747209948511558e-104,1.0543779682956617e-103,1.2257071144006659e-104,1.9986714611479566e-104,2.3553781418573552e-104,1.454128720151278e-104,6.865849964202306e-104,2.9333009612650795e-104,1.5899406478805025e-104,1.6433231906615316e-104,3.700398270431043e-104,4.4586422008436016e-103,1.5519466600653568e-103
3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86,1.0392252621036922e-103,3.86,5.3911566313417084e-104,3.86,3.86,3.86,3.86,3.86,8.671926190645795e-104,3.86,3.86,2.2000717684878518e-104,3.86,3.86,3.86,3.86,3.86,1.1857964802131775e-103,2.6935220733954075e-103,3.86,3.86,1.3452445152579842e-103,3.752480004601283e-104,1.0678698097857993e-104,9.759575601926618e-104,2.905758242504859e-104,1.095460496621686e-103,8.022364915486242e-104,5.240919498885289e-106,1.574838647435905e-31,1.972775605880352e-104,6.32346871563883e-104
5.5051725129878386e-104,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,6.334361151728416e-105,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,3.955,9.016263687079267e-104,3.955,3.955,3.955,3.955,6.804174568913129e-104,1.2139697772873457e-104,1.4927328588637374e-103,3.6861564749192136e-104,5.617954270428938e-104,7.072899223130045e-104,1.0125656541049922e-103,3.18579501011574e-104,4.113025419267357e-104,6.0500788575222665e-105
4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,1.1048709462329365e-103,4.05,4.05,4.05,4.05,1.553348475993683e-103,1.2345698565582584e-103,4.05,6.631922335165918e-104,4.05,4.05,4.05,4.05,8.774719643067733e-104,4.05,4.05,4.05,4.05,9.235493712177945e-104,4.05,4.05,4.05,4.05,4.05,4.05,2.008251272415467e-103,4.05,1.0473250022896493e-103,2.7858418041181838e-104,7.708727535640609e-104,6.937462552555039e-104,1.6055314312554803e-103,5.3725948750079426e-104,2.1382714251422677e-103,1.8219538488228924e-103,4.3923811243638544e-104,7.50531567421662e-105,7.920838616996102e-104,1.461218961181977e-103
4.145,4.145,4.145,4.145,4.145,4.145,4.145,4.145,4.145,4.145,1.4384654688889286e-103,4.145,4.145,4.145,4.145,4.145,4.145,4.145,4.145,4.145,4.145,2.296710046525342e-103,4.145,7.514987452226247e-104,1.5567588983682802e-103,4.145,4.145,4.145,4.145,4.145,4.145,4.145,4.145,4.145,4.145,4.145,4.145,1.032011105576199e-103,1.0982732523400239e-104,6.967870238549657e-104,4.145,2.1021587582861617e-103,9.741492250963479e-104,8.878243640382872e-105,2.048716729381597e-103,6.135430477140886e-104,4.292163878197085e-104,6.266311172900507e-104,2.563955994045711e-104,7.990742016655844e-104
4.24,4.24,4.24,4.24,4.24,6.709834823667076e-105,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,1.6002523228265016e-103,6.86969278892269e-104,1.209096519244498e-103,4.24,4.24,1.7916542177693853e-103,5.1280694801778133e-104,4.24,4.24,4.24,4.24,4.24,4.24,4.24,3.0880394657797933e-103,4.24,1.0566030319803688e-103,8.86603963853918e-104,1.3140264295739087e-104,5.465286270600037e-104,1.2266004846473187e-104,1.5079051777395955e-103,1.0298891098308723e-103,7.276496638943102e-105
4.335,9.812543997472103e-104,4.335,4.335,4.335,4.335,4.335,4.335,4.335,4.335,4.335,4.335,4.335,4.335,4.335,4.335,4.335,4.335,4.335,6.717741628184424e-104,4.335,4.335,4.335,4.335,4.335,4.335,4.335,4.335,8.54242224289261e-104,4.335,4.335,4.335,4.335,4.335,4.335,4.335,4.335,4.335,4.335,4.971877366758045e-104,5.0127906049256774e-104,9.8624899307368e-104,1.6469030497673312e-103,1.1231568676356073e-103,2.9555408413357845e-103,5.5294190193048004e-104,4.335,1.0532528334108942e-103,5.97436998664839e-104,9.399978418937169e-104
4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,1.5014707189485848e-103,2.6618587192909334e-106,1.9059135692707383e-103,4.43,4.43,4.43,4.43,4.43,4.43,4.43,2.8116906753828167e-104,1.0112557308811266e-104,4.43,3.091037748545115e-67,4.43,4.43,4.43,1.9359459244335412e-103,4.43,2.580351783768605e-104,4.057646947850445e-105,4.43,4.43,4.43,4.43
4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525,2.2057459853834806e-104,2.0440396773558027e-103,1.0543710610968885e-103,4.525,4.525,4.525,4.525,4.525,3.5709662445935263e-104,1.0234801584217666e-103,4.525,4.428325737541776e-104,4.525,4.525,4.525,4.525,4.525,4.525,4.525,4.525
4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,1.6918257762205555e-103,4.62,4.62,4.62,4.62,4.62,4.62,4.62,4.62,8.162593453476173e-104,4.62,4.62,9.879157932674492e-104,8.467780432771754e-104,4.62,4.62,4.62,4.62,4.62,4.62,7.40570373697053e-104,4.62,1.6499087002359618e-103,4.62,1.1326639980681591e-103,4.62,4.62,1.558595996804568e-103,4.62,4.62
4.715,4.715,4.715,4.715,4.715,4.715,4.715,4.715,8.379043746139822e-66,4.715,4.715,4.715,4.715,4.715,4.715,4.715,4.715,4.715,4.715,4.715,3.2144711882555763e-105,4.715,4.715,1.2186371505519487e-103,4.715,4.715,4.715,4.715,2.3408727179754596e-104,2.6948321746222222e-104,1.0168500403015415e-103,4.715,1.478089350912399e-103,1.7796966951210474e-103,4.715,4.715,4.715,4.715,4.715,4.715,4.715,4.715,4.715,4.715,4.715,4.715,8.447381304983273e-105,2.810362513603385e-103,4.715,1.6695223746129696e-103
4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.280614845296636e-104,9.780580096540282e-104,4.185380248385485e-104,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,8.158517594441321e-107,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,4.8100000000000005,1.430546081800909e-103,4.8100000000000005,8.792794004383286e-104,4.330401158774578e-104,7.900102146002062e-104,2.0189782031100142e-104,4.0055327386407255e-104,4.8100000000000005,1.6584373683926132e-103,1.697012380683135e-103
4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.905,1.5917794494051868e-103,1.2849609257254405e-106,4.905,4.905,4.905,4.905,4.905,4.905,4.905,8.671320129400818e-104,4.905,4.905,9.549548414999875e-104,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.905,1.5556745425705409e-60,1.4684215299684482e-103,1.4769779597663995e-103,3.5953654105448834e-103,1.1272773336648283e-103,1.5673203476102262e-103,4.905,4.905,1.7135182949849922e-103,4.905,1.4594177157543521e-103,3.306927503024489e-104
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.643987643193524e-104,5.0,1.9720935176798447e-104,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.9801244667172528e-103,5.0,5.0,1.0637492864788755e-103,5.871240706859287e-104,5.0,5.214550701545798e-105,5.0,5.0,9.619652514731678e-107,5.0,5.0,5.0,5.0,5.0,7.143855470281913e-104,5.0,2.875326689484629e-107
