x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
1.0575006264733728,1.0778176848925114,1.0580494769006221,1.069983750478158,1.0035643911357781,1.409751921902007,1.03592103016714,1.0449974069491643,1.0514312515831807,1.050317101289034,1.0402252634626055,1.078922321127564,1.0975886393599392,1.0942694216501276,1.0973266045375614,1.1467371986343877,1.0968434326429632,1.1164417987601511,1.0487416404060204,1.0530357613530372,1.1035650637968595,1.110960980134374,1.123282164462974,1.0897337768122368,1.1363830012214728,1.1314264513002017,1.1309649006304283,1.0619827982700667,1.1818866101973964,1.020489085915502,1.0215596285778261,1.037651644522503,1.1566151085198169,1.0226151188141606,1.0263836693316286,1.024518219764584,1.398773758984739,1.2956086741510169,1.0697240323808268,1.0896775176913964,1.0179393221269968,1.018871764301727,1.0181425430016773,1.0656722604474507,1.166867755439195,1.040181412447523,1.3653345427516075,1.1092807352043093,1.1167013582372047,1.0776796632944925
1.1793081454447998,1.047119647351306,1.044495282850231,1.0455287977818888,1.1892416340052026,1.0045485600315827,1.044914378833688,1.0760533237359675,1.0781351481483263,1.099203605992643,1.1919056013006806,1.1263158452093185,1.1115667175381678,1.1301847221831436,1.099339386380849,1.0605350440175192,1.1469184485438053,1.1232452215876922,1.1573270526138735,1.0462153025975434,1.1180889241544518,1.0414286063439886,1.21638615176813,1.3104496742496807,1.0265724992620817,1.0573586631087095,1.0322946864485247,1.0223945174961446,1.026762062528625,1.0328741464219218,1.0300608489287604,1.0216192505203672,1.150000455786688,1.016317927267794,1.236938883444658,1.016870889823641,1.0191780783112672,1.0136620268509833,1.0299504393412553,1.0254912361616497,1.0210144937064256,1.0202322544414146,1.0185961939092743,1.0175947202343822,1.0118697522346036,1.0144073111733662,1.01974426146608,1.256313921053769,1.1397395127267957,1.189431714172667
1.1350426428304001,1.819566442722747,1.0901432320044837,1.0486510160529599,1.0880660346146236,1.0452108743337365,1.0265730907534119,1.03155062772278,1.1230221438962376,1.1399559516101376,1.1518599878659206,1.1396110335344851,1.0446829442965024,1.0233445335683875,1.099379121273528,1.1621936891246893,1.110135076029985,1.0553116655481414,1.2354541767984235,1.0461297855065834,1.042211566768565,1.0256057317249425,1.0199166420821921,1.0630066180030853,1.0279961053856843,1.0266406583552938,1.0794931006477382,1.0055795674662704,1.0186269498947673,1.0791297927380057,1.0174304071828013,1.0537059303990686,1.0074762311971428,1.0177122859526468,1.031933152933372,1.025622058008798,1.028838193645156,1.0267846512406824,1.0247900664967227,1.0289301282772065,1.0154989884441308,1.0148176863853355,1.0341534251754716,1.0240288504647244,1.0234173702492748,1.0141248086474057,1.0252318350806857,1.2853357917846224,1.1668825089157933,1.0146316720417912
1.015385448392713,1.009279186723223,1.0941917697793382,1.1387485739413568,1.024947030672153,1.066117920317886,1.2165866310045523,1.0417587919179605,1.0350668386256032,1.1232258173685687,1.0558215252022023,1.073155484687862,1.1183306675555396,1.0945079620853797,1.0957153228152952,1.1165738115675472,1.1357428319280267,1.0409771513864967,1.0413303967109369,1.0598483645778787,1.0851330564205381,1.0445095166656455,1.054248552606387,1.0289811919596432,1.0331672288314333,1.057736056892768,1.0441723369565628,1.0293509557393794,1.0404012309422532,1.0614071777449239,1.0366833914245404,1.0573078543950394,1.053720839460288,1.051509042298896,1.0517781124182943,1.0303283172497428,1.0357611926080836,1.0312396961445096,1.0410813305436963,1.0236181147122685,1.0499886209064646,1.0239765971547594,1.0235324976926192,1.0061539481960866,1.0118200087624527,1.1513101616152865,1.2251962779185253,1.008716806553285,1.0331892815410384,1.4691752967690368
1.1212270297630922,1.0555145882601598,1.2700212422825992,1.131945061105555,3.4,1.0612952461038454,4.359999999999999,1.0955600011092057,1.009275070805493,1.053018706067522,1.0961000538391572,1.0885866114227734,1.094508318652023,1.082867068643454,1.1323115649978575,1.0872300480657877,1.0341540678134489,1.835957352422252,1.0738711114569979,1.0652406487383375,1.0638449955278149,1.0698569890965166,1.1180029951764845,1.0540071839949634,1.0526485501295826,1.0449007509611832,1.0491219751285974,1.061043725873208,1.0648472001225453,1.0611684241260273,1.0601174560820317,1.062067885228755,1.0741312872443907,1.0493872866417124,1.0526701585452594,1.0527060677844136,1.0475407647358141,1.0233354199265838,1.0578393468871023,1.0642776799598563,1.1313896954219054,1.0297312323111787,1.021531292104667,1.021558043559843,1.152781258928139,1.1381628579715255,1.3828358908869354,1.0457623287813842,1.0897764746768148,1.0840470717382547
1.1139197473733522,1.2488210499647594,1.050508079490416,1.1418109554324112,1.0780055720657262,3.88,4.359999999999999,1.1832917729157757,1.0749101153778449,1.0381847118050844,1.0724381428924108,1.0369925901312693,1.1337409740703015,1.0751962277201654,1.0838388275156874,1.0747458709207236,1.0391805328122188,1.0895788744100088,1.0890408878317934,1.1058846741267743,1.0466338994389779,1.0818578367140683,1.060588657655737,1.0656249198334384,1.0504874296599287,1.057726564573948,1.0572502022601988,1.072851163508748,1.0614739838390133,1.0799563487992991,1.0479943172397577,1.0356094709218464,1.0497660355797411,1.0843089679943592,1.0582727271900996,1.1278276158368723,1.088654595342477,1.0088660111152075,1.0908321592656287,1.10893310189497,1.0690818277743614,1.0285714114740643,1.1583124550112784,1.1335233939664986,1.0218873355008486,1.1157603681475114,1.0512341502667943,1.2473100824807033,1.101925641829629,1.122026004925615
1.0541936213082963,1.062686028121829,1.036187904212033,1.062116587822305,1.0630254834007007,3.88,1.1078572746506175,1.0463376603923988,1.1296257090300486,1.0554238260051834,1.1347726312966344,1.0981428861746292,1.0989372798540806,1.050519488032349,1.064275466557301,1.0364064889565154,1.0534735395036108,1.0708055341180704,1.057000909818742,1.0730261866469404,1.03339396775993,1.1877657228236587,1.02437090895776,1.081619813639311,1.0730147799853567,1.0731171121299223,1.0176614025291963,1.2863687346818802,1.0084403395481911,1.085549561791904,1.0715829144956965,1.0402535811411235,1.1690355189445876,1.3190942207651213,1.0607488401774658,1.4877352647662245,1.0748971757732795,1.1494281422087742,19.72,1.060108816015365,1.0356378986571335,1.2508454755629834,1.1271928090540426,1.2509587105578728,1.0466569286391008,1.0456389774123769,1.0922033382428182,1.4116670226901293,1.0648214425654414,1.0458986128124956
1.48,1.0748363103840262,1.0666155393242138,1.0759461606255138,1.1073167975796832,3.88,1.06032479623081,1.0572246905004512,1.085591562364665,1.1371657967846414,6.279999999999999,1.061401434348504,1.1367741877635398,1.130968330148861,1.0286767749997776,1.0178546498912366,1.0669570049502668,1.2487993975745901,1.0654390050644822,1.0445269201349217,1.195326213366166,1.1267781257302427,1.0613552565584197,1.0559303534786384,1.0338202063962012,1.0444125194938194,1.0191360523687605,1.0230917745963064,1.053050256481109,1.1051885426766066,1.1364875836733233,1.358976825136566,1.481255204438573,1.303150655697174,1.2275754718096654,1.280690931575664,1.1165711536709326,1.221930039639007,1.0445579202998176,1.017483612593477,1.0631026954207394,1.0176356104400388,1.0554884631790382,1.1176405425413818,1.0935209858374029,1.1505029806441542,1.0806445540538716,1.2475443175332903,1.0119925894459636,1.0535287893199958
1.0935349879238223,1.150281102931971,1.0621844601054942,1.100807498577149,1.0286393445398088,1.1023668753387077,1.0333978708970333,1.082329935095638,1.0813555776270911,1.1003496212872823,6.279999999999999,1.1981898622230187,1.2124669687087373,1.0208030214580686,1.0222768501628912,1.0264822533352926,1.0607321971636197,1.0387121492453932,1.0092381825605872,1.2359062261372316,1.0955346850844168,1.007710332127057,1.0197893032068688,1.0236964487641904,1.013731370769899,1.0347070397778637,1.2900442080775167,1.1085859764424122,1.1183106904048052,1.1010632088165835,1.353666885352674,1.4072772518726329,1.0240799815933035,1.1362817066569844,1.005956426137145,1.3266221879179234,1.0659635940489252,1.0993646787778122,1.1641982299690885,1.0739917389526685,1.0465284450473538,1.0138642814688248,1.266041956023993,1.052526366864418,1.0344829874066952,1.0921623066028505,1.0078049385936831,1.0454451649156622,1.0728729580581,1.1602016888911948
1.0799739363560015,1.0492280752688927,1.034200640960036,1.044410491812001,1.0353767851387259,1.1144797474252395,1.080230238531649,1.0954798914854147,1.0915178458692116,1.127634158789586,1.032500385340604,1.003578048557523,1.0137806717108813,1.0173185490485794,1.012535226349494,1.0782712097222233,1.0639439825102168,1.3644069679124466,1.193513126631661,1.0097145270746257,1.0535954953710391,1.0496666632414031,1.0205239951655536,1.0202688832037206,1.0435273385416692,1.0253585430776295,1.025024807312998,1.016493703617001,1.0119384387269836,1.1506636204098166,1.0298868707944606,1.0122768018184995,1.1226622253097553,1.0392896183396658,1.1188418304525376,1.1302199046319426,1.011219640550941,1.0529721331177972,1.383762203194095,1.1369658092697459,1.0142899396658072,1.1180522235305377,1.0114576685359633,1.0741659107853891,1.041029873654104,1.0199456711629717,1.1373480100060394,1.1832236388640096,1.4530560390001952,1.0688620068772452
1.0558454305633038,1.03191660222921,1.2292826404838448,1.0761009769561103,1.074446426057872,3.88,1.0845999228297292,1.0861826992220054,1.1314366554465225,2.150212925413434,1.1134548175405552,1.0223490935131108,1.016851730657109,1.219533043175353,1.1767330740354613,1.0765493085071074,1.0731285851781054,1.0648766543130785,1.0163115922426247,1.0597393759794247,1.0850780982738402,1.0902528769531723,1.010334729332888,1.0252219043078372,1.0463146847630742,1.0257459133980178,1.0104787763930356,14.44,1.1368630071341022,1.0093382452968565,1.1092972530375946,1.0142388209637667,1.2290719473799014,1.0150165150306587,1.062540051060959,1.0488609984329453,1.0627320400709326,1.0257749880115397,1.3698573971729995,1.0242601956826267,1.0277405246937301,1.2353396628078188,1.1761225831765378,1.3965656051438584,1.2934956088080898,1.2442423532498292,1.3803205639128124,1.2025309204078896,1.132571005612033,25.0
1.499293886173349,1.1538341147908462,1.0653527968635035,1.1257600497316325,1.0691002901522986,1.0428289472347982,1.2185939931223986,1.1269283342787446,1.036136903205335,1.092604246722672,1.0373704706244893,1.3107663127030187,1.0353801291001292,7.72,1.2382336371715619,1.1235364717396725,1.115893095879206,1.1692883936122118,1.0229771400957473,1.0467677008727745,1.0385066502122333,1.0586805875477667,1.047764663130614,1.0301778945031523,1.0260641287761874,1.122822160916567,1.0461371639560093,1.0245375248411024,1.0847728767359575,1.024581081162499,1.058783366687156,1.0140666945312322,1.0115982451187013,1.0142372643593582,1.0189624218113436,1.0145642035539657,1.0458123379079625,1.0319880994109112,1.0520504938120792,1.4139075041949707,1.0084430146849872,1.0421983797334986,1.1036152473950438,1.336015383957586,22.599999999999998,1.0468513303170643,1.424614811556524,1.1778333909040333,1.126479187911704,1.126607315070082
1.0638223489823178,1.0774681012289158,1.0105748578564533,1.0335035288174712,1.0936344122974813,1.0924359272144482,4.359999999999999,1.041097164745339,1.0915270295580035,1.0770192735282176,1.2452052195352508,6.76,1.1195557134821785,1.066729565171203,1.0800837635617442,8.68,9.16,1.2145510511356314,10.12,1.0277618658656362,1.0391706811684565,1.1987334926208475,1.0344349848331185,1.1308096762931434,1.0198713937528958,1.0429981626087355,1.0422058261330682,1.0764829785687366,1.0269068999986533,1.0396075211369515,1.0039135500457868,1.0141102247144431,1.002010007207124,1.0263533645519622,1.3849182599341612,1.0809237778251712,1.0347372084871442,1.0745256995154533,1.045149651931382,1.0448835867685835,1.0513269061641755,1.128869240956455,1.1682658613536139,1.2256547701844265,1.0760242719395614,1.3326247840166296,1.0280032771694558,1.2191163126590718,1.0715534183527393,1.1476882098178982
1.0943113509214148,1.0370441542669182,1.0267573598677868,1.0209754920745124,1.060995330484009,1.077344873988395,4.359999999999999,1.0560178469559092,1.0548845691006008,5.8,6.279999999999999,6.76,1.0523989126709234,7.72,8.2,8.68,1.0447400363671449,9.64,1.1446083088807197,1.0274641485148173,11.08,1.0471173397487763,1.0298074695974355,1.0169614453358735,1.045705429041218,1.044063708696403,1.2520523432320545,1.0227237199927177,1.0150565959762947,1.0593351300879794,1.135455993583833,16.36,1.471375419011629,1.0812487286506778,1.0307768024667183,1.209310794216437,1.198860861065766,1.0183154796761207,1.2986575190486147,1.2995834770936217,20.68,1.1083650234159637,1.1022734178342855,1.116491550860652,1.0166700033950002,1.0101617844254183,1.9731479142530655,1.2287408273226728,1.1094132056267068,1.2461028671706222
1.064610722085052,1.0674403869807412,1.0168534587749603,1.0704105155529409,1.0551490229032354,1.0677899146665977,4.359999999999999,4.84,1.4070032764386644,5.8,6.279999999999999,1.2250922171452887,7.24,7.72,8.2,8.68,9.16,9.64,10.12,10.6,1.2382316567503557,1.0441030424590714,1.0102930561701895,1.0314005050247714,1.019582545356887,1.019640739540244,1.1045329481031685,1.0225428681082604,1.2993682497067942,1.2405892430313632,1.665011696023787,1.0207871967023727,16.84,1.0677649410855732,1.0800267031705433,1.257466890749851,1.0422795746957045,1.023267119219428,1.1324428637683588,1.2907979556895655,4.120310207894592,1.051658840322116,1.100596536096865,1.150139559550085,1.0390109802556085,1.1987526678141003,1.2581695359461966,1.0600166543133445,1.1578891063575365,1.213883898124005
1.0542751413723268,1.0646178583858519,1.0959121272938117,1.2428969102091498,1.0738990394320054,1.0737692132556396,4.359999999999999,4.84,5.32,5.8,6.279999999999999,6.76,7.24,7.72,8.2,1.1341204942569687,9.16,9.64,10.12,10.6,1.2355022763727723,1.0703025570685931,1.0140020193396897,1.0549375153965166,1.0789666567298084,1.0192186808614594,1.1354124837716513,1.0080119429943561,1.0135991672340228,1.0063578124081267,1.609319614969692,16.36,16.84,17.32,17.8,1.1847010825560167,18.759999999999998,1.1642004271279476,1.05124107247146,20.2,1.1727820420319228,1.0998134038265304,1.143347956949198,1.044459625529812,1.0211418071754381,1.2258073799410296,1.4409810398105702,1.2485114097779493,1.1900495316904447,1.0449468352545572
1.48,1.0307358186644267,1.094163067832428,1.0390121901881124,1.2017239347075137,3.88,1.1379080736669005,1.0252566857028487,5.32,5.8,6.279999999999999,6.76,1.0266502858707456,7.72,1.0667145446123507,8.68,9.16,1.0022079739341325,10.12,10.6,11.08,1.0141677593115817,1.0463490571734586,1.2627651020264645,1.0431782364956148,1.0083585399837733,13.959999999999999,14.44,1.1741252512008105,1.0183838310909805,1.1506229460458637,1.2684283545662722,16.84,17.32,1.1524908012207538,1.0535671730213918,1.0241880102156034,1.4053488463337946,1.1025501980282997,1.0462028619237302,1.092273830636034,1.0339267904364469,1.0321662888988143,1.1271230003101353,1.0703350887491314,23.08,1.032536635672964,1.0546838735377915,1.03645878043521,1.0345599521166018
1.48,1.0758817432349776,1.2331483554269271,2.92,1.1061061026221821,1.0241016590629846,4.359999999999999,1.010037399710718,1.05535691336613,1.1193453979946575,1.1330424235861838,1.1502495056195288,7.24,7.72,1.1026726195318586,8.68,1.0612930454378318,9.64,10.12,10.6,11.08,1.026748810268475,1.0159985554887532,1.026711340850863,1.0246680863943365,13.48,1.0025840686009424,1.3041741025761915,1.027353107189696,1.0884484274245152,15.879999999999999,1.0619896719044164,1.107935706954762,1.0912731477777229,1.1407351920902609,1.486952830232466,1.17062933446083,1.1382251399381902,1.1072920303436262,1.1841945635094813,1.2183484819245267,1.0510826848437578,1.0558787498022177,1.1703534508354743,1.133922336025635,1.1891011073150688,1.0359903519321383,1.0853250267544055,1.0338552065169961,1.4279480834763512
1.2358104318584697,1.0893626847053097,1.3595475187809045,1.1577586396644954,1.0182660401227752,1.1166478672496103,4.359999999999999,1.0045217769972752,1.0628975983928879,5.8,6.279999999999999,1.6209905882457267,7.24,7.72,8.2,1.2371946974377286,9.16,9.64,10.12,10.6,1.2826782597157576,1.1419583448663535,1.0834715842798215,1.0206634377646577,1.6188751980829725,13.48,1.018315447747787,1.1889531161667597,14.92,1.2209069889378927,1.078200573869469,1.0456196724839968,1.2656827947181855,1.589092855526111,17.8,1.0529476498935326,18.759999999999998,1.119723008830294,1.068919026320161,1.057727100782556,1.3503135910926911,1.1034827934146345,1.2157323013621921,1.1248492205016087,1.2081565631258764,1.040831606449284,1.06985044415825,1.3188806172798477,1.0540630015778392,1.3147242007828128
1.48,1.057826663794729,1.2647364102966394,1.1891435260547523,1.010172990224018,1.1559058724476259,1.079737473738434,1.01151421879491,5.32,5.8,6.279999999999999,6.76,7.24,7.72,8.2,8.68,9.16,9.64,10.12,10.6,1.0046851816847517,1.1830092183188925,1.042963937186104,1.0127391238653305,1.0156687422014268,13.48,1.037743917408908,1.009553469937268,1.3346419157096312,15.399999999999999,1.1261703805971681,1.0570991258254898,1.4228154116830725,1.0891561420245308,1.0023162257780698,1.01822248939211,1.113991096307234,1.390895199751318,1.093782690018639,1.1586398587785873,1.1402834739037175,1.053766687302766,1.161388365653976,1.33746016048977,1.0820176306528495,1.1292217952947592,1.0692743270956162,24.04,1.3667530273238067,1.0515853773142345
1.0226890218040925,1.0274298666298811,1.0330758012564285,1.242505617115379,3.4,3.88,4.359999999999999,4.84,5.32,5.8,6.279999999999999,6.76,1.5119896055225612,1.0143453895917085,8.2,1.0135876265220003,1.1234818075931914,9.64,10.12,10.6,1.1992181264139383,1.0188009153315418,1.3523521776179863,1.0789525439969399,1.0472587473883914,1.0924708303792614,1.0879694519513308,1.5831712744427486,1.2343026477314372,1.2343805582042684,1.0434582381761768,1.1366148123500952,16.84,17.32,17.8,1.0350667664025235,1.7557261124262193,1.1591047820877782,1.2423571769089685,1.4418800176513495,1.1174700632271501,1.0472502963452932,1.291782258867445,1.2311846816952035,1.073893298375565,1.034686750618093,1.105232799255484,1.3687887341161382,1.0865130164695493,1.153815586512988
1.2359231232587213,1.1920213239426636,1.0913562246073356,1.0763803507029197,3.4,3.88,1.5088586480838548,1.10209947439624,5.32,5.8,6.279999999999999,6.76,7.24,1.043576503044105,8.2,8.68,9.16,1.0898569133680458,10.12,10.6,1.0219275104040288,1.022780600568249,1.0099339101827047,1.0531194395400487,1.0533947934218646,13.48,1.1306792787413327,1.6403078456837215,1.1081736219684908,1.103081696923597,1.2139413379642328,1.0479573624909193,1.12584559050328,1.2013878996950258,1.0991420482467684,18.28,1.0632091928161553,1.4187609288452079,1.1931163288101263,1.1631630771651982,20.68,1.0224598511482859,1.204954445195071,1.0705709473270728,1.2075321146449047,1.2660943940276137,1.0207637318417693,1.0277773898275615,1.0796851905863285,1.2320495169562249
